x,y,time_seconds,isnan
724,688,57.425521999999994,False
728,688,57.442176999999994,False
727,686,57.458830999999996,False
726,686,57.475486,False
728,688,57.492141,False
726,688,57.508796,False
723,689,57.52545,False
723,689,57.542105,False
726,688,57.55876,False
728,682,57.575414,False
725,685,57.592069,False
723,689,57.608724,False
725,686,57.625379,False
726,686,57.642034,False
743,686,57.658689,False
765,687,57.675343000000005,False
759,690,57.691998000000005,False
760,690,57.708653000000005,False
763,686,57.725306999999994,False
761,682,57.741961999999994,False
756,685,57.758616999999994,False
758,689,57.775271999999994,False
761,686,57.791926,False
762,687,57.808581,False
753,693,57.825236,False
703,737,57.84189,False
680,771,57.858545,False
684,769,57.8752,False
683,767,57.891854,False
684,770,57.908509,False
689,771,57.925164,False
687,767,57.941818000000005,False
687,773,57.958473000000005,False
689,778,57.975129,False
691,781,57.991783000000005,False
693,780,58.008438000000005,False
689,775,58.025093000000005,False
686,777,58.041748000000005,False
691,779,58.058401999999994,False
694,778,58.075056999999994,False
688,779,58.091711999999994,False
687,779,58.108366,False
691,776,58.125021,False
691,772,58.141676,False
689,771,58.15833,False
687,774,58.174985,False
686,775,58.19164,False
686,772,58.208294,False
686,766,58.224949,False
687,764,58.241604,False
686,772,58.258258000000005,False
686,776,58.274913000000005,False
682,770,58.291568000000005,False
680,763,58.308224,False
678,760,58.324878000000005,False
679,762,58.341533000000005,False
689,755,58.358188000000006,False
728,726,58.374841999999994,False
749,701,58.391496999999994,False
745,692,58.408151999999994,False
739,688,58.424806,False
737,684,58.441461,False
739,685,58.458116,False
738,684,58.47477,False
737,685,58.491425,False
741,689,58.50808,False
745,695,58.524734,False
742,692,58.541389,False
740,692,58.558044,False
742,696,58.574699,False
746,694,58.591353000000005,False
743,691,58.608008000000005,False
744,696,58.624663000000005,False
746,698,58.641318000000005,False
744,694,58.657973000000005,False
749,694,58.674628000000006,False
758,695,58.691281999999994,False
766,695,58.707936999999994,False
771,691,58.724591999999994,False
775,693,58.741246,False
781,693,58.757901,False
778,693,58.774556,False
775,687,58.79121,False
778,686,58.807865,False
777,691,58.82452,False
777,687,58.841175,False
778,685,58.857829,False
776,686,58.874484,False
775,683,58.891139,False
775,683,58.907793000000005,False
775,688,58.924448000000005,False
775,685,58.941103000000005,False
775,682,58.957756999999994,False
775,682,58.974411999999994,False
774,680,58.991068000000006,False
778,682,59.007721999999994,False
779,684,59.024376999999994,False
782,683,59.041031999999994,False
779,679,59.057686,False
776,680,59.074341,False
745,709,59.090996,False
700,752,59.107651,False
700,772,59.124305,False
703,775,59.14096,False
699,782,59.157615,False
700,778,59.174269,False
693,755,59.190924,False
696,755,59.207579,False
702,777,59.224233000000005,False
700,776,59.240888000000005,False
695,777,59.257543000000005,False
693,779,59.274196999999994,False
693,781,59.290851999999994,False
707,782,59.307506999999994,False
751,757,59.324161999999994,False
946,692,59.340816999999994,False
951,694,59.357471999999994,False
947,692,59.374126999999994,False
945,692,59.390781,False
944,693,59.407436,False
950,696,59.424091,False
945,694,59.440745,False
938,687,59.4574,False
943,693,59.474055,False
949,694,59.490709,False
949,693,59.507364,False
947,696,59.524019,False
944,694,59.540673000000005,False
942,690,59.557328000000005,False
941,686,59.573983000000005,False
942,691,59.590636999999994,False
945,690,59.607291999999994,False
947,687,59.623946999999994,False
949,688,59.640601999999994,False
937,688,59.657256999999994,False
