x,y,time_seconds,current_time
889,453,3.097737,2024-06-22T19:40:29.207Z
894,450,3.1143910000000004,2024-06-22T19:40:29.239Z
903,464,3.131046,2024-06-22T19:40:29.254Z
897,467,3.147701,2024-06-22T19:40:29.270Z
898,463,3.164355,2024-06-22T19:40:29.289Z
901,465,3.18101,2024-06-22T19:40:29.301Z
891,468,3.197665,2024-06-22T19:40:29.317Z
897,473,3.2143200000000003,2024-06-22T19:40:29.333Z
899,476,3.2309740000000002,2024-06-22T19:40:29.348Z
894,474,3.2476290000000003,2024-06-22T19:40:29.364Z
895,479,3.264284,2024-06-22T19:40:29.389Z
900,481,3.2809380000000004,2024-06-22T19:40:29.396Z
901,486,3.297593,2024-06-22T19:40:29.419Z
897,487,3.314248,2024-06-22T19:40:29.427Z
891,482,3.330902,2024-06-22T19:40:29.443Z
897,479,3.347557,2024-06-22T19:40:29.459Z
895,480,3.364212,2024-06-22T19:40:29.489Z
894,489,3.380866,2024-06-22T19:40:29.505Z
898,495,3.3975210000000002,2024-06-22T19:40:29.521Z
901,501,3.4141760000000003,2024-06-22T19:40:29.536Z
903,500,3.4308300000000003,2024-06-22T19:40:29.552Z
901,503,3.4474850000000004,2024-06-22T19:40:29.568Z
896,512,3.46414,2024-06-22T19:40:29.590Z
893,504,3.480795,2024-06-22T19:40:29.599Z
887,506,3.497449,2024-06-22T19:40:29.616Z
891,512,3.514104,2024-06-22T19:40:29.632Z
897,517,3.530759,2024-06-22T19:40:29.648Z
897,514,3.547413,2024-06-22T19:40:29.663Z
894,517,3.5640680000000002,2024-06-22T19:40:29.679Z
897,519,3.5807230000000003,2024-06-22T19:40:29.695Z
892,518,3.5973770000000003,2024-06-22T19:40:29.711Z
890,522,3.6140320000000004,2024-06-22T19:40:29.726Z
895,529,3.630687,2024-06-22T19:40:29.742Z
885,486,3.647341,2024-06-22T19:40:29.758Z
788,272,3.663996,2024-06-22T19:40:29.790Z
753,250,3.680651,2024-06-22T19:40:29.805Z
